'Morrison Street Fund V','Morrison Street Capital',35.00,41.60,4.36,0.00,436.00,55.00
'Mosaic Ventures Fund I','Mosaic Ventures',175.00,-8.50,0.76,21.02,54.98,91.80
'Mount Kellett Capital Partners','Mount Kellett Capital Management',279.00,6.92,1.60,0.39,160.09,100.00
'Mount Kellett Capital Partners II','Mount Kellett Capital Management',260.82,15.11,1.03,102.51,0.40,85.10
'Murphree Venture Partners IV','Murphree Venture Partners',430.00,9.77,1.53,0.00,153.38,90.60
'Murphree Venture Partners V','Murphree Venture Partners',595.50,19.31,1.74,5.67,168.65,91.62
'Murphree Venture Partners VI','Murphree Venture Partners',750.00,12.21,1.45,43.57,101.77,94.00
'Murray Johnstone Private Acquisition I','Spirit Capital',100.00,24.06,1.80,20.91,159.06,92.00
'Murray Johnstone Private Acquisition II','Spirit Capital',850.00,10.46,1.29,86.17,42.38,94.29
'Mutual Capital Partners Fund I','Mutual Capital Partners',160.00,13.39,1.48,117.79,30.40,103.13
'Mutual Capital Partners Fund II','Mutual Capital Partners',950.00,6.09,1.07,102.64,4.51,84.00
'N3 Opportunity Fund I','Pennybacker Capital',100.70,15.84,1.22,84.63,37.27,95.94
'NB Crossroads 2010 Fund','Neuberger Berman',142.50,1.19,1.03,103.04,0.00,92.02
'NB Crossroads Fund XX','Neuberger Berman',362.00,-9.50,0.56,0.00,56.00,97.90
'NB Crossroads Fund XXI','Neuberger Berman',558.00,34.40,2.24,0.58,223.79,97.14
'NB Renaissance Partners Annex Fund','NB Renaissance Partners',375.00,14.80,1.24,91.30,32.22,108.00
'NB Secondary Opportunities Fund I','Neuberger Berman',816.00,18.20,1.92,17.90,173.98,92.24
'NB Secondary Opportunities Fund II','Neuberger Berman',1125.00,22.51,1.97,50.07,146.91,99.70
'NB Secondary Opportunities Fund IV','Neuberger Berman',236.21,13.60,1.20,90.42,29.35,86.91
'NB Strategic Co-Investment Partners II','Neuberger Berman',25.00,13.75,1.50,0.00,150.46,99.97
'NB WildCats Fund','Neuberger Berman',60.00,12.76,1.48,0.00,147.59,85.82
'NBGI Private Equity Fund','Stage Capital',172.00,29.34,1.90,158.50,31.26,85.75
'NCP Private Equity Fund III','New Capital Partners',83.10,1.83,1.28,105.82,22.20,88.46
'NCRS - Meadow Partners Core-Plus Separate Account','Meadow Partners',4126.24,6.12,1.05,89.96,15.51,86.27
'NEPA Venture I','Mid-Atlantic Venture Funds',120.00,-6.50,0.91,0.00,90.70,108.50
'NEPA Venture II','Mid-Atlantic Venture Funds',230.00,7.00,1.18,19.00,99.00,87.80
'NEV','Trind Ventures',525.00,8.10,1.39,0.00,139.40,94.20
'NGEN Partners III','NGEN Partners',1339.00,-5.10,0.82,21.00,61.00,112.70
'NGN BioMed Opportunity Fund II','NGN Capital',54.50,2.70,1.09,0.00,108.80,72.70
'NGP Energy Technology Partners','NGP Energy Technology Partners',76.60,17.00,1.65,34.70,130.00,80.00
'NGP Energy Technology Partners II','NGP Energy Technology Partners',232.00,22.00,1.32,66.70,65.00,65.00
'NL Ventures IV','AIC Ventures',11.50,0.10,1.00,100.00,0.00,67.00
'NM Pera PineBridge Passport Fund I','PineBridge Investments',395.16,6.40,1.46,0.45,145.54,100.00
'NMC 2002','Nippon Mirai Capital',150.00,12.30,1.78,0.00,177.90,99.74
'NMSIC Co-Investment Fund (2013)','Sun Mountain Capital',160.00,0.22,1.01,5.24,95.79,107.58
'NPE II - Global Fund of Funds','Nordea Private Equity',205.00,24.59,1.28,6.65,121.50,105.87
'NREP Logistics','NREP',131.00,24.62,2.77,0.00,276.90,90.71
'NREP Nordic Strategies Fund','NREP',152.55,8.01,1.40,0.00,140.42,72.52
'NREP Nordic Strategies Fund II','NREP',120.00,8.88,1.17,0.00,116.82,94.61
'NREP Real Estate Debt Fund','Capmark Financial Group',150.00,10.36,1.15,0.00,114.56,118.20
'NREP Retail 1','NREP',70.00,11.36,1.20,0.00,120.20,108.86
'NRP Fund I','NRP Asset Management',414.47,-14.46,0.35,0.06,34.89,82.96
'NRP Fund II','NRP Asset Management',751.71,-0.12,0.89,6.88,82.02,74.60
'NRP Fund III','NRP Asset Management',286.74,14.06,1.36,125.56,10.21,93.20
'NYLCAP Mezzanine Partners III','GoldPoint Partners',400.00,4.90,1.28,0.00,127.81,99.20
'NYLCAP Select Manager Fund','GoldPoint Partners',800.00,8.55,1.47,0.00,146.53,96.47
'NYLIM Mezzanine Partners II','GoldPoint Partners',420.60,15.24,1.33,67.38,65.16,94.16
'Narragansett Capital Partners-B','Narragansett Capital Partners',908.00,9.82,1.72,123.52,48.96,109.68
'Narragansett First Fund','Narragansett Capital Partners',1100.00,7.37,1.20,118.35,1.79,91.57
'National Pension 05-2 Korea Investment Venture Capital Fund X','Korea Investment Partners',11100.00,15.23,1.14,105.01,8.96,79.90
'Natural Gas Partners II','NGP Energy Capital Management',826.00,25.01,3.03,0.00,302.83,100.07
'Natural Gas Partners III','NGP Energy Capital Management',1500.00,34.50,2.29,0.00,228.73,99.96
'Natural Gas Partners IV','NGP Energy Capital Management',2200.00,34.60,2.80,0.00,280.24,89.76
'Natural Gas Partners IX','NGP Energy Capital Management',3500.00,27.81,2.68,0.00,268.48,94.93
'Natural Gas Partners V','NGP Energy Capital Management',8400.00,13.00,1.87,6.56,180.54,97.17
'Natural Gas Partners VI','NGP Energy Capital Management',8900.00,24.64,2.62,135.94,126.56,99.52
'Nauta Tech Invest II','Nauta Capital',24.43,37.00,2.14,0.00,213.72,77.80
'Nauta Tech Invest III','Nauta Capital',210.00,14.40,1.51,0.00,150.80,87.30
'Navis Asia Fund I and II','Navis Capital Partners',2200.00,5.48,1.05,104.94,0.25,31.70
'Navis Asia Fund III','Navis Capital Partners',140.00,-10.60,0.53,0.00,53.00,78.00
'Navis Asia Fund IV','Navis Capital Partners',393.40,3.54,1.50,141.14,8.68,88.77
'Navis Asia Fund IV Shariah','Navis Capital Partners',150.00,-0.46,0.99,0.00,99.02,100.00
'Navis Asia Fund NMF','Navis Capital Partners',380.00,-1.53,0.91,0.00,91.08,99.65
'Navis Asia Fund V','Navis Capital Partners',843.40,-23.73,0.48,0.00,47.84,93.83
'Navis Asia Fund V Shariah','Navis Capital Partners',328.98,79.80,4.77,0.00,477.00,82.80
'Navis Asia Fund VI','Navis Capital Partners',653.31,-0.30,0.99,1.40,97.29,94.44
'Navis Asia Fund VI Shariah','Navis Capital Partners',1020.21,-0.40,0.99,14.22,84.41,111.00
'Navis Asia Fund VII','Navis Capital Partners',367.97,13.30,1.53,100.34,52.72,71.14
'Navis Asia Fund VII Shariah','Navis Capital Partners',203.67,5.00,1.21,52.35,68.30,85.70
'NeoMed II','NeoMed',1330.66,18.90,1.80,44.50,135.68,83.89
'NeoMed IV','NeoMed',480.00,17.70,1.70,83.90,86.16,91.00
'NeoMed V','NeoMed',389.00,22.20,1.39,137.57,1.51,85.30
'New Boston Real Estate Investment Fund IV','New Boston Fund',101.00,-19.03,0.84,82.23,1.62,22.83
'New Boston Real Estate Investment Fund V','New Boston Fund',62.60,32.90,2.12,0.00,212.00,91.15
'New Boston Real Estate Investment Fund VII','New Boston Fund',612.80,27.00,2.03,75.00,128.00,95.70
'New Emerging Medical Opportunities Fund II','Sectoral Asset Management',1666.25,11.20,1.69,8.00,161.00,98.00
'New Emerging Medical Opportunities Fund III','Sectoral Asset Management',3075.43,12.30,1.80,38.00,142.00,97.80
'New Energy Capital Corp.','New Energy Capital',3072.20,18.90,1.66,127.00,39.00,94.50
'New England Growth Fund I','New England Partners',81.19,35.70,2.41,0.00,241.20,97.10
'New England Growth Fund II','New England Partners',268.00,27.00,3.21,0.00,320.55,100.00
'New Enterprise Associates 15','New Enterprise Associates',806.40,18.80,1.89,0.00,188.92,124.60
'New Enterprise Associates I','New Enterprise Associates',4023.50,-8.80,0.63,0.00,62.88,105.86
'New Enterprise Associates II','New Enterprise Associates',1412.16,21.60,1.75,0.00,175.00,117.62
'New Enterprise Associates III','New Enterprise Associates',934.90,-3.86,0.71,0.00,70.56,100.12
'New Enterprise Associates VI','New Enterprise Associates',150.00,12.60,1.63,29.30,133.70,99.57
'New Enterprise Associates VII','New Enterprise Associates',320.00,19.21,1.68,142.98,24.99,67.56
'New Enterprise Associates X','New Enterprise Associates',180.20,7.90,1.47,0.00,147.45,98.00
'New Enterprise Associates XII','New Enterprise Associates',140.00,14.20,1.40,0.00,140.04,98.87
'New Enterprise Associates XIII','New Enterprise Associates',353.00,10.00,3.55,345.50,9.04,86.58
'New Enterprise Associates XIV','New Enterprise Associates',130.00,-1.80,0.94,72.92,20.78,100.00
'New Horizon Capital IV','New Horizon Capital',15.00,28.40,4.35,0.00,435.20,100.80
'New Jersey Asia Investors','Asia Alternatives Management',78.00,30.10,3.40,0.00,340.00,100.00
'New Jersey Asia Investors II','Asia Alternatives Management',86.00,11.50,1.63,0.00,163.00,100.00
'New Jersey Developing Markets Private Equity Program','Siguler Guff',400.00,17.27,1.69,158.57,10.58,90.00
'New Leaf Ventures I','New Leaf Venture Partners',505.00,0.50,1.03,3.43,99.80,100.00
'New Leaf Ventures II','New Leaf Venture Partners',808.00,11.50,1.62,5.24,156.40,100.00
'New Leaf Ventures III','New Leaf Venture Partners',800.00,4.80,1.35,39.56,95.64,100.00
'New Mexico Catalyst Fund','Sun Mountain Capital',400.00,4.25,1.26,97.55,28.66,100.00
'New Mountain Partners','New Mountain Capital',303.00,-2.90,0.81,24.72,56.76,100.00
'New Mountain Partners II','New Mountain Capital',300.00,10.25,1.80,104.78,74.79,98.67
'New Mountain Partners III','New Mountain Capital',407.00,-0.10,1.00,32.36,67.40,182.26
'New Mountain Partners IV','New Mountain Capital',3500.00,1.16,1.07,37.40,69.92,126.30
'New Science Ventures 2006B','New Science Ventures',75.00,9.78,1.67,87.52,79.58,125.01
'New Science Ventures 2006C','New Science Ventures',56.00,6.88,1.59,0.00,158.74,107.80
'New Science Ventures 2012','New Science Ventures',200.00,3.00,1.23,0.00,122.52,100.00
'New Science Ventures 2013','New Science Ventures',276.00,16.40,1.62,0.00,161.66,97.45
'New Science Ventures 2014 A','New Science Ventures',828.00,-4.65,0.73,0.10,72.80,95.60
'New Science Ventures 2014 B','New Science Ventures',16.00,4.12,1.23,0.00,122.96,95.80
'New Science Ventures 2016','New Science Ventures',19.00,5.12,1.30,0.00,130.38,100.00
'New Water Capital I','New Water Capital',28.00,13.97,1.53,0.00,152.54,96.30
'New York Balanced Pool Asia Investors','Asia Alternatives Management',44.00,8.54,1.43,0.00,143.22,92.73
'New York Balanced Pool Asia Investors II','Asia Alternatives Management',205.00,12.37,1.39,109.70,29.10,80.30
'New York Legacy Venture Capital Fund','Fairview Capital Partners',111.00,1.95,1.13,27.70,85.60,85.40
'New York Life Capital Partners III','GoldPoint Partners',190.00,5.19,1.36,43.60,92.30,88.30
'New York Life Capital Partners IV','GoldPoint Partners',300.00,8.17,1.55,52.90,102.00,78.30
'New York/Fairview Emerging Managers','Fairview Capital Partners',105.00,11.97,1.61,91.56,69.50,88.20
'New York/Fairview Emerging Managers -Tranche 2','Fairview Capital Partners',318.70,14.11,1.25,123.22,2.10,59.10
'New York/Fairview Private Equity','Fairview Capital Partners',292.00,8.97,1.06,105.90,0.00,14.90
'NewSpring Growth Capital II','NewSpring Capital',115.00,20.30,1.74,37.50,136.62,135.20
'NewSpring Growth Capital III','NewSpring Capital',99.46,72.00,4.03,0.00,403.00,69.00
'NewSpring Health Capital II','NewSpring Capital',1500.00,-4.08,0.89,88.82,0.00,77.80
'NewSpring Mezzanine Capital','NewSpring Capital',1900.00,14.30,1.39,138.92,0.09,56.15
'NewSpring Mezzanine Capital II','NewSpring Capital',9.70,8.30,1.11,71.80,38.80,97.50
'NewSpring Ventures','NewSpring Capital',29.30,19.30,1.64,0.00,163.80,100.00
'Newbridge Asia II','TPG',5.90,13.90,2.14,164.40,49.20,100.00
'Newbridge Asia III','TPG',6.30,70.70,5.57,0.00,557.10,100.00
'Newbridge Asia IV','TPG',97.10,22.10,1.40,36.60,103.80,106.20
'Newbridge Investment Partners','TPG',250.00,16.70,1.18,44.40,73.30,170.80
'Newbury Equity Partners','Newbury Partners',47.90,17.30,2.02,26.26,175.89,100.00
'Newbury Equity Partners II','Newbury Partners',123.09,20.40,1.92,76.35,115.53,100.00
'Newbury Equity Partners III','Newbury Partners',285.52,22.40,1.68,126.38,41.99,100.00
'Newgrowth Fund','Newgrowth',234.21,9.20,1.39,108.04,30.94,101.05
'Newport Capital Partners Fund I','Newport Capital Partners',335.73,14.20,1.30,126.17,3.57,67.37
'Newport Capital Partners Fund II','Newport Capital Partners',173.00,0.40,1.02,84.78,17.30,108.64
'Newport Global Opportunities Fund I-A','Newport Global Advisors ',400.00,-0.20,1.00,86.80,12.92,59.72
'Newtek Ventures II','Newtek Ventures',158.00,15.00,1.74,0.00,174.00,53.00
'Next Block Medical Fund I','Valencia Capital Management',1398.00,-4.20,0.79,26.18,52.42,102.82
'Next Capital','Next Capital',2368.00,5.39,1.23,106.06,16.83,118.09
'Next Capital II','Next Capital',2563.00,4.50,1.08,99.28,8.58,103.12
'Next Capital III','Next Capital',105.70,-11.18,0.32,23.02,8.54,100.00
'Niam Fund IIb','Niam',20.80,11.60,2.21,0.00,221.20,100.00
'Niam Fund IV','Niam',15.00,12.70,2.44,0.00,244.30,100.00
'Niam Nordic Core-Plus Fund','Niam',36.12,-1.50,0.97,31.45,65.12,130.72
'Niam Nordic V','Niam',11.92,28.00,2.95,0.00,295.00,78.00
'Noble Hospitality Fund','Noble Investment Group',1759.00,19.60,2.67,158.18,108.82,97.43
'Nogales Investors Fund I','Nogales Investors',1056.00,-0.70,0.95,5.74,89.01,98.28
'Nokia Ventures Fund (BlueRun Venture)','BlueRun Ventures',1573.00,2.36,1.20,10.82,108.84,97.47
'Nord Ovest Impresa','IMI Fondi Chiusi',1006.00,14.60,1.98,12.27,185.73,99.58
'Nordic Biotech','NB Capital',228.00,7.90,1.55,5.30,150.10,100.00
'Nordic Biotech Opportunity Fund','NB Capital',521.00,8.00,1.53,9.95,143.45,100.00
'Nordic Capital Fund II','Nordic Capital',1007.00,8.80,1.80,72.32,107.68,96.85
'Nordic Capital Fund III','Nordic Capital',1540.00,17.88,2.18,175.01,43.01,95.86
'Nordic Capital Fund IV','Nordic Capital',263.00,15.61,1.39,107.02,31.79,84.34
'Nordic Capital Fund V','Nordic Capital',751.00,7.30,1.24,120.51,3.14,91.08
'Nordic Capital Fund VI','Nordic Capital',351.00,4.94,1.14,110.03,4.09,42.88
'Nordic Capital Fund VII','Nordic Capital',1153.00,3.74,1.06,105.78,0.00,70.96
'Nordic Mezzanine Fund III','Nordic Mezzanine',29.70,-19.76,0.44,21.56,22.45,83.56
'Nordic Private Equity Partners I','CapMan - Other Investment Areas',45.56,-1.50,0.95,90.16,5.33,87.17
'Nordika I','Nordika',29.00,-24.20,0.28,0.00,27.75,100.00
'Nordika II','Nordika',1200.00,-16.50,0.45,13.88,30.84,117.25
'Normandy Real Estate Fund','Normandy Real Estate Partners',10.00,40.50,4.20,0.00,420.00,91.00
'Noro-Moseley Partners I','Noro-Moseley Partners',155.00,29.50,4.00,334.90,65.20,78.00
'Noro-Moseley Partners II','Noro-Moseley Partners',350.00,-4.08,0.71,27.96,42.94,100.00
'North American Fund II','North American Funds',250.00,10.14,1.25,0.54,124.81,135.00
'North Haven Infrastructure Partners I','Morgan Stanley',43.00,20.80,1.36,0.00,136.30,100.00
'North Haven Infrastructure Partners II','Morgan Stanley',750.00,1.54,1.13,39.87,72.81,118.00
'North Haven Private Equity Asia Fund IV','Morgan Stanley Private Equity Asia',375.00,17.82,1.67,0.00,167.35,100.00
'North Haven Real Estate Fund II','Morgan Stanley',500.00,-0.30,0.98,81.69,16.10,110.96
'North Haven Real Estate Fund IV International','Morgan Stanley',99.00,0.90,1.03,0.00,103.44,100.00
'North Haven Real Estate Fund V International','Morgan Stanley',190.00,18.50,1.32,0.00,131.84,76.32
'North Haven Real Estate Fund V US','Morgan Stanley',655.60,-5.44,0.68,0.15,68.28,85.65
'North Haven Real Estate Fund VII Global','Morgan Stanley',540.00,0.41,1.02,0.00,102.01,89.78
'North Haven Real Estate III-Dom','Morgan Stanley',215.00,-20.97,0.08,6.30,1.70,99.95
'North Haven Real Estate Mezzanine Partners','Morgan Stanley',1100.00,12.10,1.46,25.46,120.17,97.76
'North Sky Capital PEP V','North Sky Capital',998.00,-0.19,0.99,9.42,89.98,119.64
'North Sky CleanTech Fund IV','North Sky Capital',25.00,20.93,2.24,213.53,10.45,94.00
'North Sky LBO Fund II','North Sky Capital',65.00,19.46,1.40,133.13,6.96,45.00
'North Sky Venture Fund II','North Sky Capital',76.36,17.40,2.12,0.00,212.20,99.44
'North Sky Venture Fund III','North Sky Capital',147.11,6.00,1.42,91.50,50.60,92.90
'NorthBound Emerging Managers Fund I','Neuberger Berman',150.00,-1.70,1.00,0.00,99.70,100.00
'NorthCreek Fund','Rockwood Capital',270.40,-2.80,0.88,7.98,79.69,95.25
'NorthEdge Capital Fund I','NorthEdge Capital',50.00,50.61,8.44,281.57,562.42,96.89
'NorthEdge Capital Fund II','NorthEdge Capital',105.00,34.51,4.10,357.94,51.75,96.62
'NorthRock Core Fund','Rockwood Capital',160.00,2.02,1.06,105.64,0.00,65.00
'NorthRock Fund II','Rockwood Capital',53.00,8.70,1.84,0.00,183.70,100.00
'NorthRock Fund III','Rockwood Capital',34.70,21.00,1.60,0.00,160.00,83.92
'NorthRock Fund IV','Rockwood Capital',125.00,18.31,1.57,1.42,155.29,89.10
'Northcreek Mezzanine Fund I','Northcreek Mezzanine',275.00,4.47,1.08,108.02,0.00,38.47
'Northern Shipping Fund II','Northern Shipping Funds',15.60,11.71,1.19,0.00,118.83,61.30
'Northern Shipping Fund III','Northern Shipping Funds',364.75,13.24,1.83,83.16,99.42,73.81
'Northern Venture Partnership Fund','NVM Private Equity',691.00,14.30,1.27,120.00,7.00,79.00
'Northgate Private Equity Partners II','Northgate Capital',3241.28,13.00,1.56,35.00,121.00,93.00
'Northgate Private Equity Partners III','Northgate Capital',3340.39,23.00,1.41,109.00,32.00,85.00
'Northgate Venture Partners II','Northgate Capital',4670.61,8.60,1.49,0.00,149.10,89.07
'Northleaf Capital/CFOF Canadian Private Equity Holdings II','Northleaf Capital Partners',96.83,8.80,1.30,0.00,130.00,93.90
'Northleaf Infrastructure Capital Partners I','Northleaf Capital Partners',1818.93,15.00,1.60,0.00,160.00,97.80
'Northleaf Private Credit I','Northleaf Capital Partners',3436.84,13.40,1.62,2.00,160.00,99.78
'Northleaf Private Equity Investors I','Northleaf Capital Partners',164.65,24.40,1.83,0.00,183.00,96.90
'Northleaf Private Equity Investors II','Northleaf Capital Partners',790.00,14.10,1.22,54.00,68.00,80.30
'Northleaf Private Equity Investors IV','Northleaf Capital Partners',1130.03,12.00,1.59,0.00,159.00,88.30
'Northleaf Private Equity Investors V','Northleaf Capital Partners',2360.13,6.20,1.20,12.00,108.00,104.00
'Northleaf Private Equity Investors VI','Northleaf Capital Partners',279.00,14.90,1.59,92.50,66.50,89.60
'Northleaf Secondary Partners','Northleaf Capital Partners',1066.00,64.20,1.74,116.50,57.80,43.90
'Northleaf Venture Catalyst Fund','Northleaf Capital Partners',610.86,6.20,1.20,13.00,107.00,104.00
'Northlight Real Estate Opportunity Fund I','Northlight Capital Partners',370.59,8.10,1.16,84.00,32.00,112.00
'Northstar Equity Partners II','Northstar Group',1041.36,8.98,1.38,47.60,90.30,91.91
'Northstar Equity Partners III','Northstar Group',1244.09,6.58,1.32,83.80,48.00,75.10
'Northstar Equity Partners IV','Northstar Group',131.00,13.40,1.69,0.00,168.78,74.13
'Northstar Mezzanine Partners VI','Northstar Capital',313.00,11.90,1.56,1.26,154.35,128.56
'Northstar Seidler Mezzanine Partners II','Northstar Capital',400.00,6.96,1.23,100.17,23.25,104.94
'Northwest Technology Ventures','Northwest Technology Ventures',130.06,12.92,1.50,62.55,87.49,79.48
'Northwood Real Estate Partners (Series II)','Northwood Investors',74.90,5.93,1.33,119.23,13.50,100.00
'Northwood Real Estate Partners (Series IV)','Northwood Investors',994.47,5.53,1.22,22.21,99.42,91.08
'Northwood Real Estate Partners (Series V)','Northwood Investors',302.54,2.56,1.17,17.28,100.00,86.37
'Northzone I','Northzone Ventures',1000.00,8.17,1.16,115.99,0.00,78.00
'Northzone VIII','Northzone Ventures',168.98,12.20,1.47,0.00,146.80,76.60
'Norum I Fund','CapMan - Russia',327.14,0.75,1.04,2.63,101.55,96.70
'NovaQuest Pharma Opportunities Fund IV','NovaQuest Capital Management',151.52,7.10,1.25,13.00,112.00,91.00
'Novak Biddle Venture Partners I','Novak Biddle Venture Partners',250.00,3.03,1.21,115.59,5.47,47.65
